acc,accuracy,allowed_responses,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,column_order,compensation,coordinates,correct,correct__keyboard_response,correct_keyboard_response,correct_response,count__keyboard_response,count__sketchpad,count_attente,count_blank_screen,count_experiment,count_getting_started,count_keyboard_response,count_logger,count_loop,count_sequence,count_sketchpad,count_stimuluspresentation,count_welcome,cycles,delay_attente,description,duration,flush,font_bold,font_family,font_italic,font_size,foreground,freq,height,item,jitter,jitter_mode,keyboard_backend,length,mouse_backend,note,order,repeat,repeat_cycle,reset_variables,resp,response,response__keyboard_response,response__sketchpad,response_keyboard_response,response_time,response_time__keyboard_response,response_time__sketchpad,response_time_keyboard_response,response_time_welcome,response_welcome,sampler_backend,start,start_response_interval,subject_nr,subject_parity,synth_backend,time__keyboard_response,time__sketchpad,time_attente,time_blank_screen,time_experiment,time_getting_started,time_keyboard_response,time_logger,time_loop,time_sequence,time_sketchpad,time_stimuluspresentation,time_welcome,timeout,title,width
"93.3823529412","93.3823529412","NA","580","580","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","135","NA","NA","135","0","0","NA","135","0","135","NA","135","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","exré","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","556","556","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","209282","NA","NA","209842","2851","NA","NA","210342","2853","209262","NA","209282","NA","NA","lEXDEC","1024"
"93.4306569343","93.4306569343","NA","579","579","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","136","NA","NA","136","0","0","NA","136","0","136","NA","136","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","simple","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","447","447","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","210775","NA","NA","211226","2851","NA","NA","211726","2853","210754","NA","210775","NA","NA","lEXDEC","1024"
"93.4782608696","93.4782608696","NA","578","578","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","137","NA","NA","137","0","0","NA","137","0","137","NA","137","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","pays","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","385","385","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","212156","NA","NA","212545","2851","NA","NA","213045","2853","212135","NA","212156","NA","NA","lEXDEC","1024"
"93.5251798561","93.5251798561","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","138","NA","NA","138","0","0","NA","138","0","138","NA","138","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","voix","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","383","383","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","213466","NA","NA","213853","2851","NA","NA","214353","2853","213446","NA","213466","NA","NA","lEXDEC","1024"
"93.5714285714","93.5714285714","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","139","NA","NA","139","0","0","NA","139","0","139","NA","139","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","minute","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","477","477","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","214782","NA","NA","215262","2851","NA","NA","215763","2853","214760","NA","214782","NA","NA","lEXDEC","1024"
"92.9078014184","92.9078014184","NA","574","574","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","140","NA","NA","140","0","0","NA","140","0","140","NA","140","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","rioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","o","o","NA","NA","305","305","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","216192","NA","NA","216500","2851","NA","NA","217001","2853","216170","NA","216192","NA","NA","lEXDEC","1024"
"92.9577464789","92.9577464789","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","141","NA","NA","141","0","0","NA","141","0","141","NA","141","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","film","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","912","912","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","217433","NA","NA","218349","2851","NA","NA","218849","2853","217400","NA","217433","NA","NA","lEXDEC","1024"
"93.006993007","93.006993007","NA","576","576","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","142","NA","NA","142","0","0","NA","142","0","142","NA","142","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","vaid","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","610","610","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","219302","NA","NA","219915","2851","NA","NA","220415","2853","219282","NA","219302","NA","NA","lEXDEC","1024"
"93.0555555556","93.0555555556","NA","579","579","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","143","NA","NA","143","0","0","NA","143","0","143","NA","143","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","bioche","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1017","1017","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","220878","NA","NA","221899","2851","NA","NA","222399","2853","220857","NA","220878","NA","NA","lEXDEC","1024"
"93.1034482759","93.1034482759","NA","579","579","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","144","NA","NA","144","0","0","NA","144","0","144","NA","144","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","camp","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","515","515","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","222860","NA","NA","223379","2851","NA","NA","223879","2853","222840","NA","222859","NA","NA","lEXDEC","1024"
"93.1506849315","93.1506849315","NA","579","579","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","145","NA","NA","145","0","0","NA","145","0","145","NA","145","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","clou","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","617","617","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","224328","NA","NA","224949","2851","NA","NA","225449","2853","224310","NA","224328","NA","NA","lEXDEC","1024"
"92.5170068027","92.5170068027","NA","582","582","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","146","NA","NA","146","0","0","NA","146","0","146","NA","146","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","sire","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","939","939","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","225888","NA","NA","226831","2851","NA","NA","227331","2853","225870","NA","225888","NA","NA","lEXDEC","1024"
"92.5675675676","92.5675675676","NA","584","584","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","147","NA","NA","147","0","0","NA","147","0","147","NA","147","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","survés","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1003","1003","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","227858","NA","NA","228865","2851","NA","NA","229365","2853","227809","NA","227858","NA","NA","lEXDEC","1024"
"92.6174496644","92.6174496644","NA","584","584","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","148","NA","NA","148","0","0","NA","148","0","148","NA","148","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","uvec","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","584","584","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","229793","NA","NA","230381","2851","NA","NA","230881","2853","229778","NA","229793","NA","NA","lEXDEC","1024"
"92.6666666667","92.6666666667","NA","584","584","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","149","NA","NA","149","0","0","NA","149","0","149","NA","149","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","yeux","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","525","525","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","231343","NA","NA","231873","2851","NA","NA","232373","2853","231328","NA","231343","NA","NA","lEXDEC","1024"
"92.7152317881","92.7152317881","NA","586","586","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","150","NA","NA","150","0","0","NA","150","0","150","NA","150","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","sève","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","820","820","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","232854","NA","NA","233678","2851","NA","NA","234178","2853","232831","NA","232854","NA","NA","lEXDEC","1024"
"92.7631578947","92.7631578947","NA","586","586","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","151","NA","NA","151","0","0","NA","151","0","151","NA","151","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oinfre","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","598","598","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","234611","NA","NA","235214","2851","NA","NA","235714","2853","234590","NA","234611","NA","NA","lEXDEC","1024"
"92.1568627451","92.1568627451","NA","593","593","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","152","NA","NA","152","0","0","NA","152","0","152","NA","152","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","bridge","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","1739","1739","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","236157","NA","NA","237899","2851","NA","NA","238399","2853","236136","NA","236157","NA","NA","lEXDEC","1024"
"92.2077922078","92.2077922078","NA","593","593","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","153","NA","NA","153","0","0","NA","153","0","153","NA","153","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","coup","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","557","557","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","238829","NA","NA","239390","2851","NA","NA","239890","2853","238809","NA","238829","NA","NA","lEXDEC","1024"
"92.2580645161","92.2580645161","NA","594","594","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","154","NA","NA","154","0","0","NA","154","0","154","NA","154","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","oibles","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","754","754","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","240358","NA","NA","241117","2851","NA","NA","241617","2853","240337","NA","240358","NA","NA","lEXDEC","1024"
"91.6666666667","91.6666666667","NA","598","598","black","no","NA","xpyriment","NA","0","relative","0","0","NA","NA","155","NA","NA","155","0","0","NA","155","0","155","NA","155","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","once","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","e","e","NA","NA","1258","1258","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","242094","NA","NA","243356","2851","NA","NA","243856","2853","242072","NA","242094","NA","NA","lEXDEC","1024"
"91.7197452229","91.7197452229","NA","603","603","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","156","NA","NA","156","0","0","NA","156","0","156","NA","156","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","fapure","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","1294","1294","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","244295","NA","NA","245593","2851","NA","NA","246093","2853","244276","NA","244295","NA","NA","lEXDEC","1024"
"91.7721518987","91.7721518987","NA","603","603","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","157","NA","NA","157","0","0","NA","157","0","157","NA","157","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","estime","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","606","606","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","246573","NA","NA","247183","2851","NA","NA","247683","2853","246552","NA","246573","NA","NA","lEXDEC","1024"
"91.8238993711","91.8238993711","NA","603","603","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","158","NA","NA","158","0","0","NA","158","0","158","NA","158","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","stes","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","589","589","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","248121","NA","NA","248713","2851","NA","NA","249214","2853","248102","NA","248120","NA","NA","lEXDEC","1024"
"91.875","91.875","NA","602","602","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","159","NA","NA","159","0","0","NA","159","0","159","NA","159","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","lf","768","poings","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","484","484","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","249671","NA","NA","250158","2851","NA","NA","250658","2853","249652","NA","249671","NA","NA","lEXDEC","1024"
"91.9254658385","91.9254658385","NA","602","602","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","160","NA","NA","160","0","0","NA","160","0","160","NA","160","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","êces","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","697","697","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","251098","NA","NA","251799","2851","NA","NA","252299","2853","251079","NA","251098","NA","NA","lEXDEC","1024"
"91.975308642","91.975308642","NA","602","602","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","161","NA","NA","161","0","0","NA","161","0","161","NA","161","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","bateau","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","556","556","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","252719","NA","NA","253280","2851","NA","NA","253780","2853","252697","NA","252718","NA","NA","lEXDEC","1024"
"92.0245398773","92.0245398773","NA","602","602","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","162","NA","NA","162","0","0","NA","162","0","162","NA","162","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","sten","NA","NA","legacy","4","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","525","525","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","254237","NA","NA","254766","2851","NA","NA","255266","2853","254216","NA","254236","NA","NA","lEXDEC","1024"
"92.0731707317","92.0731707317","NA","601","601","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","163","NA","NA","163","0","0","NA","163","0","163","NA","163","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","moment","NA","NA","legacy","l6","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","479","479","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","255717","NA","NA","256201","2851","NA","NA","256701","2853","255696","NA","255717","NA","NA","lEXDEC","1024"
"92.1212121212","92.1212121212","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","164","NA","NA","164","0","0","NA","164","0","164","NA","164","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","hf","768","arme","NA","NA","legacy","l4","xpyriment","NA","NA","NA","0","NA","o","o","o","NA","NA","479","479","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","257100","NA","NA","257583","2851","NA","NA","258083","2853","257077","NA","257100","NA","NA","lEXDEC","1024"
"92.1686746988","92.1686746988","NA","600","600","black","no","NA","xpyriment","NA","0","relative","1","1","NA","NA","165","NA","NA","165","0","0","NA","165","0","165","NA","165","NA","NA","NA","Logs experimental data","NA","NA","no","mono","no","18","white","pw","768","pavige","NA","NA","legacy","6","xpyriment","NA","NA","NA","0","NA","e","e","e","NA","NA","567","567","NA","NA","NA","NA","legacy","experiment","None","15","odd","legacy","258511","NA","NA","259082","2851","NA","NA","259582","2853","258490","NA","258511","NA","NA","lEXDEC","1024"
